"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
2027, 4.468053579330440e-03, -8.714943192899231e-03, 5.809465687398933e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.337918420855104e+05, 0.000000000000000e+00, 5.351673683420414e+04, 3.209103904593783e+02, 0.000000000000000e+00, 9.350163426474077e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.943225545824337e-05, 1.760219851590149e-03, -1.600049887395621e-03, -2.378531876516261e+02, 2.485341651716269e+00, 0.000000000000000e+00
2053, 3.018766641616820e-03, -7.276044692844150e-03, 5.950919743440519e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.371512399504827e+05, 0.000000000000000e+00, 5.486049598019307e+04, 3.211485619899663e+02, 0.000000000000000e+00, 1.020270372199239e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.944315606244932e-05, 1.286229594907910e-03, -1.452992700354465e-03, -1.448201395162847e+02, 2.256994928769361e+00, 0.000000000000000e+00
2079, 1.912891864776610e-03, -5.828497931361200e-03, 6.085912618697552e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.403465095004905e+05, 0.000000000000000e+00, 5.613860380019620e+04, 3.213410734286872e+02, 0.000000000000000e+00, 1.101359190967265e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.945196397106556e-05, 7.020172126991691e-04, -1.073812770034307e-03, -2.156071855873466e+01, 1.844333644321404e+00, 0.000000000000000e+00
2105, 1.121968030929570e-03, -4.374681971967220e-03, 6.162972774550025e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.421686907853496e+05, 0.000000000000000e+00, 5.686747631413982e+04, 3.214430583565496e+02, 0.000000000000000e+00, 1.147602090246314e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.945662899107492e-05, 1.895957404563753e-04, -4.016558513916054e-04, 7.570691766193177e+01, 1.086054770443704e+00, 0.000000000000000e+00
2131, 5.391836166381840e-04, -2.918316749855880e-03, 6.164772547344081e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.422047840127465e+05, 0.000000000000000e+00, 5.688191360509860e+04, 3.214307976262015e+02, 0.000000000000000e+00, 1.148518055904090e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.945606819652876e-05, -1.665630006572650e-04, 5.129110086336735e-04, 8.101032646707192e+01, 1.191714987693456e+00, 0.000000000000000e+00
2157, 1.753866672515870e-04, -1.459796912968160e-03, 6.091815329343391e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.404609795200082e+05, 0.000000000000000e+00, 5.618439180800325e+04, 3.212915471807205e+02, 0.000000000000000e+00, 1.104264184903384e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.944969826410054e-05, -2.994578310628907e-04, 1.620807415691157e-03, -6.656212884503768e+01, 2.065459401880255e+00, 0.000000000000000e+00
2183, 0.000000000000000e+00, 0.000000000000000e+00, 5.895096222690146e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.358050784809419e+05, 0.000000000000000e+00, 5.432203139237672e+04, 3.210076994732560e+02, 0.000000000000000e+00, 9.861077947616547e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.943670956942704e-05, -7.493574014249165e-05, 2.799708830942721e-03, -3.974766414925989e+02, 2.647283269904268e+00, 0.000000000000000e+00
2209, 1.051127910614010e-04, 1.165737863630060e-03, 5.598217725747718e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.287996076793590e+05, 0.000000000000000e+00, 5.151984307174361e+04, 3.205937797358012e+02, 0.000000000000000e+00, 8.083245613524878e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.941775864513657e-05, 5.586173146346468e-04, 3.772090080050446e-03, -7.776247391376138e+02, 3.015207089011961e+00, 0.000000000000000e+00
2235, 3.451704978942870e-04, 2.330780262127520e-03, 5.385367829638951e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.237043790139762e+05, 0.000000000000000e+00, 4.948175160559046e+04, 3.200811055742207e+02, 0.000000000000000e+00, 6.790190153374822e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.939426951650403e-05, 1.193024497359799e-03, 4.426739637774499e-03, -1.118914548822672e+03, 3.252728708700344e+00, 0.000000000000000e+00
2261, 7.326900959014890e-04, 3.494375152513380e-03, 5.089773229669395e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.166699808246260e+05, 0.000000000000000e+00, 4.666799232985040e+04, 3.194118542478163e+02, 0.000000000000000e+00, 5.005016693073339e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.936357843595868e-05, 2.011597980245219e-03, 5.019806443491693e-03, -1.546810862297071e+03, 3.449412852656911e+00, 0.000000000000000e+00
2287, 1.276999711990360e-03, 4.656096920371060e-03, 4.794067314951700e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.096617004554842e+05, 0.000000000000000e+00, 4.386468018219367e+04, 3.187433881584884e+02, 0.000000000000000e+00, 3.226471353361813e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.933289155136799e-05, 2.815580695175003e-03, 5.268450888387468e-03, -1.904016225452990e+03, 3.536325048390802e+00, 0.000000000000000e+00
2313, 1.973092555999760e-03, 5.815388169139620e-03, 4.507525398243461e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.029255595540703e+05, 0.000000000000000e+00, 4.117022382162812e+04, 3.181818413803425e+02, 0.000000000000000e+00, 1.516988944438600e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.930708831578950e-05, 3.484466905700533e-03, 5.100922352210218e-03, -2.065836676639166e+03, 3.505640806907237e+00, 0.000000000000000e+00
2339, 2.858132123947140e-03, 6.970721762627360e-03, 4.259613254518782e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.714165883217729e+04, 0.000000000000000e+00, 3.885666353287091e+04, 3.177793572458664e+02, 0.000000000000000e+00, 4.916386718122317e-03, 0.000000000000000e+00, 0.000000000000000e+00, 1.928858018725381e-05, 3.899012525883446e-03, 4.573247498162969e-03, -1.934850320012544e+03, 3.378980869787733e+00, 0.000000000000000e+00
2365, 3.939032554626460e-03, 8.121287450194361e-03, 4.108339724686842e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.358192776628911e+04, 0.000000000000000e+00, 3.743277110651564e+04, 3.174066161235708e+02, 0.000000000000000e+00, -8.542165292050881e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.927142943851070e-05, 4.120301827343287e-03, 4.066955500728470e-03, -1.680078053662637e+03, 3.274692517497956e+00, 0.000000000000000e+00
2391, 5.185037851333620e-03, 9.267500601708891e-03, 4.029280407823859e-01, 0.000000000000000e+00, 0.000000000000000e+00, 9.168545327928654e+04, 0.000000000000000e+00, 3.667418131171461e+04, 3.170759343950168e+02, 0.000000000000000e+00, -1.335499480668011e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.925620560795712e-05, 4.285778871736939e-03, 3.775130990997244e-03, -1.539122675491942e+03, 3.238708942842337e+00, 0.000000000000000e+00
2417, 6.539613008499150e-03, 1.041201036423440e-02, 3.934015050157875e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.946283773509317e+04, 0.000000000000000e+00, 3.578513509403726e+04, 3.168815759899082e+02, 0.000000000000000e+00, -1.899549762603232e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.924725412871230e-05, 4.444298749299925e-03, 3.633108836737222e-03, -1.614267035186831e+03, 3.224453492876327e+00, 0.000000000000000e+00
2443, 7.984459400177000e-03, 1.155596133321520e-02, 3.762360557002040e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.543325053307432e+04, 0.000000000000000e+00, 3.417330021322972e+04, 3.164148476301952e+02, 0.000000000000000e+00, -2.922169173017802e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.922574713783035e-05, 4.858785853217652e-03, 3.653891431055566e-03, -1.856379976572546e+03, 3.263656595984154e+00, 0.000000000000000e+00
2469, 9.577721357345579e-03, 1.269672065973280e-02, 3.565093697923399e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.083571369248879e+04, 0.000000000000000e+00, 3.233428547699551e+04, 3.159531322546670e+02, 0.000000000000000e+00, -4.088921541827030e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.920445571832788e-05, 5.187792210838558e-03, 3.515638482952724e-03, -2.012448744596514e+03, 3.243663394333506e+00, 0.000000000000000e+00
2495, 1.134461164474490e-02, 1.383305341005330e-02, 3.409063631124563e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.719915888623224e+04, 0.000000000000000e+00, 3.087966355449289e+04, 3.155497189219137e+02, 0.000000000000000e+00, -5.011798091080312e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.918584024102925e-05, 5.379324863482067e-03, 3.289590231152899e-03, -2.029916794100639e+03, 3.198355891930061e+00, 0.000000000000000e+00
2521, 1.328635215759280e-02, 1.496464014053340e-02, 3.292463687413780e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.448481326596302e+04, 0.000000000000000e+00, 2.979392530638520e+04, 3.152369203767992e+02, 0.000000000000000e+00, -5.700638505421118e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917139808693758e-05, 5.467969226972234e-03, 3.027174222919836e-03, -1.964747148963687e+03, 3.144891234133836e+00, 0.000000000000000e+00
2547, 1.542121171951290e-02, 1.608993858098980e-02, 3.210863229986324e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.258914445990385e+04, 0.000000000000000e+00, 2.903565778396153e+04, 3.150215091417450e+02, 0.000000000000000e+00, -6.181716993019628e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916144826794529e-05, 5.480878564449514e-03, 2.758256697206054e-03, -1.846800682609480e+03, 3.090900497003815e+00, 0.000000000000000e+00
2573, 1.774638891220090e-02, 1.720915734767910e-02, 3.166469816575532e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.154116559343216e+04, 0.000000000000000e+00, 2.861646623737286e+04, 3.148262930032542e+02, 0.000000000000000e+00, -6.447670669371708e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.915242835740160e-05, 5.509859486830467e-03, 2.555426059485510e-03, -1.746677479573366e+03, 3.066647762713985e+00, 0.000000000000000e+00
2599, 2.023851871490480e-02, 1.832416467368600e-02, 3.135879617797693e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.082455068258848e+04, 0.000000000000000e+00, 2.832982027303538e+04, 3.147130720199015e+02, 0.000000000000000e+00, -6.629531560049072e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.914719574703136e-05, 5.520895299983048e-03, 2.378730095842350e-03, -1.682072087233152e+03, 3.047714390965042e+00, 0.000000000000000e+00
2625, 2.291005849838260e-02, 1.943397335708140e-02, 3.106655822743665e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.016431670167751e+04, 0.000000000000000e+00, 2.806572668067100e+04, 3.147121392557601e+02, 0.000000000000000e+00, -6.797084227467851e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.914715263463403e-05, 5.483882679256055e-03, 2.196647242973850e-03, -1.626114647804668e+03, 3.017040984118220e+00, 0.000000000000000e+00
2651, 2.576607465744020e-02, 2.053830586373810e-02, 3.089221813000768e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.978008530578736e+04, 0.000000000000000e+00, 2.791203412231494e+04, 3.147550740493498e+02, 0.000000000000000e+00, -6.894593591040155e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.914913701724558e-05, 5.425314695850996e-03, 2.032037797336838e-03, -1.562187615910764e+03, 2.988546354688539e+00, 0.000000000000000e+00
2677, 2.879580855369570e-02, 2.163846604526040e-02, 3.084889022635425e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.969532133299462e+04, 0.000000000000000e+00, 2.787812853319784e+04, 3.148142745705437e+02, 0.000000000000000e+00, -6.916104797904787e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.915187295869351e-05, 5.366166239430968e-03, 1.893419462995773e-03, -1.501088621210239e+03, 2.968045621422697e+00, 0.000000000000000e+00
2703, 3.199326992034910e-02, 2.273553423583510e-02, 3.086734326592638e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.976023333698751e+04, 0.000000000000000e+00, 2.790409333479500e+04, 3.149191057821339e+02, 0.000000000000000e+00, -6.899631578211520e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.915671709159389e-05, 5.278281906340249e-03, 1.757538172161993e-03, -1.433038496763227e+03, 2.942392961610274e+00, 0.000000000000000e+00
2729, 3.537228703498840e-02, 2.382827177643780e-02, 3.097516100405742e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.003367916154095e+04, 0.000000000000000e+00, 2.801347166461637e+04, 3.150530631272579e+02, 0.000000000000000e+00, -6.830237123180229e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916290595259736e-05, 5.177376450762941e-03, 1.633616652575553e-03, -1.360896100905604e+03, 2.918355815359703e+00, 0.000000000000000e+00
2755, 3.891497850418090e-02, 2.491953969001770e-02, 3.114384761532776e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.045153538082150e+04, 0.000000000000000e+00, 2.818061415232860e+04, 3.152162028952288e+02, 0.000000000000000e+00, -6.724194528945103e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917044129484107e-05, 5.076700948115852e-03, 1.537475534589711e-03, -1.313139722352226e+03, 2.897968791123782e+00, 0.000000000000000e+00
2781, 4.259017109870910e-02, 2.601420320570470e-02, 3.113791418094891e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.044946745236650e+04, 0.000000000000000e+00, 2.817978698094659e+04, 3.152670142583188e+02, 0.000000000000000e+00, -6.724719323091853e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917278785250911e-05, 5.068075291037023e-03, 1.468788234310657e-03, -1.305375223297293e+03, 2.895958359139088e+00, 0.000000000000000e+00
2807, 4.645630717277530e-02, 2.710510604083540e-02, 3.102088134021850e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.018158075246506e+04, 0.000000000000000e+00, 2.807263230098602e+04, 3.152530885611524e+02, 0.000000000000000e+00, -6.792702996202058e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917214475801491e-05, 5.083891552035052e-03, 1.403664376733462e-03, -1.298650762107620e+03, 2.895281633319611e+00, 0.000000000000000e+00
2833, 5.049252510070800e-02, 2.819604612886910e-02, 3.095531440421344e-01, 0.000000000000000e+00, 0.000000000000000e+00, 7.003284900331145e+04, 0.000000000000000e+00, 2.801313960132457e+04, 3.152513183888723e+02, 0.000000000000000e+00, -6.830447798834246e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917206300971738e-05, 5.068951138215945e-03, 1.342624686655157e-03, -1.279416465212239e+03, 2.888834337806027e+00, 0.000000000000000e+00
2859, 5.469727516174320e-02, 2.928791008889680e-02, 3.088969016367666e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.989076590233803e+04, 0.000000000000000e+00, 2.795630636093521e+04, 3.152801178573681e+02, 0.000000000000000e+00, -6.866505322759902e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917339296936572e-05, 5.025847971840079e-03, 1.275192412850613e-03, -1.250476577097870e+03, 2.874146215415021e+00, 0.000000000000000e+00
2885, 5.909299850463870e-02, 3.037821687757970e-02, 3.087737620208101e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.987354596553669e+04, 0.000000000000000e+00, 2.794941838621467e+04, 3.153281413998895e+02, 0.000000000000000e+00, -6.870875358879320e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917561056351732e-05, 4.965470095932159e-03, 1.209488555075200e-03, -1.210823793056513e+03, 2.856849968683102e+00, 0.000000000000000e+00
2911, 6.365954875946039e-02, 3.147093951702120e-02, 3.091799960082465e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.997844085244239e+04, 0.000000000000000e+00, 2.799137634097695e+04, 3.153865812008874e+02, 0.000000000000000e+00, -6.844255374740679e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917830892676116e-05, 4.903255164503688e-03, 1.155889400352525e-03, -1.177231010661158e+03, 2.841592548513201e+00, 0.000000000000000e+00
2937, 6.838649511337280e-02, 3.256905823946000e-02, 3.087573953137113e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.988545488218692e+04, 0.000000000000000e+00, 2.795418195287477e+04, 3.153986022967654e+02, 0.000000000000000e+00, -6.867853141289030e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917886395080219e-05, 4.882682241742645e-03, 1.108992085861243e-03, -1.161699738162791e+03, 2.834616682950919e+00, 0.000000000000000e+00
2963, 7.332068681716920e-02, 3.366525098681450e-02, 3.079230129589084e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.969580586011708e+04, 0.000000000000000e+00, 2.787832234404682e+04, 3.153950210106637e+02, 0.000000000000000e+00, -6.915981835721454e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917869860092265e-05, 4.870479672195305e-03, 1.064545811717875e-03, -1.150316858745905e+03, 2.827219239956838e+00, 0.000000000000000e+00
2989, 7.843562960624691e-02, 3.476550802588460e-02, 3.069355911817863e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.947263854155426e+04, 0.000000000000000e+00, 2.778905541662170e+04, 3.153965072060996e+02, 0.000000000000000e+00, -6.972616726664669e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917876721946700e-05, 4.850299671450708e-03, 1.023071338704997e-03, -1.141667384533747e+03, 2.818095419245303e+00, 0.000000000000000e+00
3015, 8.375442028045650e-02, 3.586603328585620e-02, 3.053280866416834e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.910220182796021e+04, 0.000000000000000e+00, 2.764088073118408e+04, 3.153664330995294e+02, 0.000000000000000e+00, -7.066625307360397e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917737864866559e-05, 4.854509661844922e-03, 9.856833218464646e-04, -1.141963402395495e+03, 2.812244863570053e+00, 0.000000000000000e+00
3041, 8.928063511848450e-02, 3.696753084659580e-02, 3.033537731066723e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.864631090166568e+04, 0.000000000000000e+00, 2.745852436066627e+04, 3.153248069377853e+02, 0.000000000000000e+00, -7.182320262423557e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917545659268115e-05, 4.864599202091625e-03, 9.518815526754259e-04, -1.148354719949387e+03, 2.806255406676521e+00, 0.000000000000000e+00
3067, 9.501701593399051e-02, 3.806984424591060e-02, 3.008170035240005e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.805835039135581e+04, 0.000000000000000e+00, 2.722334015654232e+04, 3.152603650778651e+02, 0.000000000000000e+00, -7.331531534014576e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.917248079233601e-05, 4.882885107531556e-03, 9.144569541907268e-04, -1.153531109316297e+03, 2.800285487916570e+00, 0.000000000000000e+00
3093, 1.010102331638340e-01, 3.916422650218010e-02, 2.987012504765685e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.756791721525193e+04, 0.000000000000000e+00, 2.702716688610077e+04, 3.152055297744631e+02, 0.000000000000000e+00, -7.455992542115809e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916994836771881e-05, 4.880800035716712e-03, 8.780936981435836e-04, -1.146857293934561e+03, 2.789636062478440e+00, 0.000000000000000e+00
3119, 1.072062253952030e-01, 4.026277735829350e-02, 2.968644544703147e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.714503408409630e+04, 0.000000000000000e+00, 2.685801363363851e+04, 3.151708445448919e+02, 0.000000000000000e+00, -7.563310854532520e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916834640911833e-05, 4.859264805116502e-03, 8.405519709711884e-04, -1.133766895069976e+03, 2.775805322174497e+00, 0.000000000000000e+00
3145, 1.136637628078460e-01, 4.135302454233170e-02, 2.951950232617769e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.676619047855548e+04, 0.000000000000000e+00, 2.670647619142219e+04, 3.151649423520579e+02, 0.000000000000000e+00, -7.659452917010627e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916807380405925e-05, 4.814843989475549e-03, 7.977719098097776e-04, -1.109309281188056e+03, 2.755210918556108e+00, 0.000000000000000e+00
3171, 1.203565001487730e-01, 4.244164749979970e-02, 2.942277500763755e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.654662231241191e+04, 0.000000000000000e+00, 2.661864892496476e+04, 3.151611836264594e+02, 0.000000000000000e+00, -7.715174423296695e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916790019818194e-05, 4.774777459958498e-03, 7.646059317421939e-04, -1.085327831317057e+03, 2.738431800183587e+00, 0.000000000000000e+00
3197, 1.272729039192200e-01, 4.353231564164160e-02, 2.928102149388623e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.622259593016874e+04, 0.000000000000000e+00, 2.648903837206749e+04, 3.151449225286902e+02, 0.000000000000000e+00, -7.797405096404418e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916714912808506e-05, 4.754924963310650e-03, 7.341773828842393e-04, -1.077284077410652e+03, 2.726425264813467e+00, 0.000000000000000e+00
3223, 1.344466507434840e-01, 4.461721703410150e-02, 2.905577877100047e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.569797058493720e+04, 0.000000000000000e+00, 2.627918823397487e+04, 3.150719717742409e+02, 0.000000000000000e+00, -7.930543314870180e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916377943195894e-05, 4.773264144462257e-03, 7.033326761045349e-04, -1.080424856988122e+03, 2.721140439576891e+00, 0.000000000000000e+00
3249, 1.419069468975070e-01, 4.568861797451970e-02, 2.881262379204266e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.513392147916171e+04, 0.000000000000000e+00, 2.605356859166468e+04, 3.150030466609390e+02, 0.000000000000000e+00, -8.073686404987207e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.916059533197432e-05, 4.781151319008250e-03, 6.694299136937830e-04, -1.081071687721583e+03, 2.712069368163123e+00, 0.000000000000000e+00
3275, 1.496536135673520e-01, 4.674641042947770e-02, 2.859365427043993e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.462842960874143e+04, 0.000000000000000e+00, 2.585137184349657e+04, 3.149519329624111e+02, 0.000000000000000e+00, -8.201968974040323e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.915823383523341e-05, 4.771766469903231e-03, 6.361858709370172e-04, -1.076572045689780e+03, 2.699383395212680e+00, 0.000000000000000e+00
3301, 1.576814949512480e-01, 4.779172688722610e-02, 2.838182284931399e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.414567067926477e+04, 0.000000000000000e+00, 2.565826827170590e+04, 3.149324428705028e+02, 0.000000000000000e+00, -8.324482429410259e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.915733332645372e-05, 4.737955803435186e-03, 5.982949262466564e-04, -1.061534652708550e+03, 2.679137013254512e+00, 0.000000000000000e+00
3327, 1.660248339176180e-01, 4.881371930241580e-02, 2.824426015732954e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.383166845279915e+04, 0.000000000000000e+00, 2.553266738111966e+04, 3.149171626155322e+02, 0.000000000000000e+00, -8.404169195224943e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.915662730727960e-05, 4.697032574638537e-03, 5.653093080071836e-04, -1.035804454418064e+03, 2.661143743152841e+00, 0.000000000000000e+00
3353, 1.746245622634890e-01, 4.983090236783030e-02, 2.817617230848610e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.367451942813338e+04, 0.000000000000000e+00, 2.546980777125334e+04, 3.149009842090808e+02, 0.000000000000000e+00, -8.444050114756956e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.915587977088628e-05, 4.661841498743228e-03, 5.396652024864569e-04, -1.009662971741434e+03, 2.647479135437323e+00, 0.000000000000000e+00
3379, 1.835020482540130e-01, 5.083692073822020e-02, 2.811346688474013e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.353376111206522e+04, 0.000000000000000e+00, 2.541350444482608e+04, 3.149056823016189e+02, 0.000000000000000e+00, -8.479771437803756e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.915609685201546e-05, 4.616303521604690e-03, 5.122328538602095e-04, -9.831460509757487e+02, 2.631429140324571e+00, 0.000000000000000e+00
3405, 1.926559209823610e-01, 5.183169245719910e-02, 2.808583920142242e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.347309086127624e+04, 0.000000000000000e+00, 2.538923634451049e+04, 3.149144425480501e+02, 0.000000000000000e+00, -8.495168195084615e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.915650162568044e-05, 4.572479577313279e-03, 4.890783455377530e-04, -9.583613649810452e+02, 2.616752498374216e+00, 0.000000000000000e+00
3431, 2.020680904388430e-01, 5.282276868820190e-02, 2.805231148923129e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.340038171760760e+04, 0.000000000000000e+00, 2.536015268704303e+04, 3.149296544760219e+02, 0.000000000000000e+00, -8.513620155025553e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.915720449086129e-05, 4.529525502093957e-03, 4.651743749978996e-04, -9.379275741146424e+02, 2.602868557676287e+00, 0.000000000000000e+00
3457, 2.117756903171540e-01, 5.379525944590570e-02, 2.801589049465559e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.332323980490960e+04, 0.000000000000000e+00, 2.532929592196384e+04, 3.149553805004153e+02, 0.000000000000000e+00, -8.533197052937564e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.915839312039574e-05, 4.485075209787026e-03, 4.420306947864787e-04, -9.209684159083498e+02, 2.587526335569069e+00, 0.000000000000000e+00
3483, 2.217475175857540e-01, 5.476229265332220e-02, 2.794504983520014e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.316657573140330e+04, 0.000000000000000e+00, 2.526663029256131e+04, 3.149726051780500e+02, 0.000000000000000e+00, -8.572954902675101e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.915918893211367e-05, 4.455093487427076e-03, 4.200490117287397e-04, -9.144715630345524e+02, 2.575708060500318e+00, 0.000000000000000e+00
3509, 2.320270836353300e-01, 5.570466443896290e-02, 2.780008106583218e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.283305087189891e+04, 0.000000000000000e+00, 2.513322034875955e+04, 3.149433348361702e+02, 0.000000000000000e+00, -8.657596077586047e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.915783657583944e-05, 4.457832571870768e-03, 3.979018071992669e-04, -9.187873718053983e+02, 2.569021822218470e+00, 0.000000000000000e+00
3535, 2.426079511642460e-01, 5.662427470088010e-02, 2.758010787488692e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.232065929925850e+04, 0.000000000000000e+00, 2.492826371970339e+04, 3.148664700099757e+02, 0.000000000000000e+00, -8.787629637264915e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.915428495097764e-05, 4.483170540710065e-03, 3.742753324429372e-04, -9.307408040513619e+02, 2.566491848787897e+00, 0.000000000000000e+00
