"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    ,    "rms[A_nu]"   
          0,           0,         237,      -2.390487041,      -5.054243728,      -5.426028029,      -7.753300863,      -3.230902403
          0,           0,         238,      -2.377837165,      -5.048078923,      -5.420445479,      -7.739836421,      -3.230216135
          0,           0,         239,      -2.365387645,      -5.041824908,      -5.415567735,       -7.72639945,      -3.229514783
          0,           0,         240,      -2.353257028,      -5.035524946,       -5.41141834,      -7.713137984,      -3.228796764
          0,           0,         241,       -2.34155923,      -5.029225945,      -5.408019302,      -7.700195909,      -3.228060495
          0,           0,         242,      -2.330400895,      -5.022977239,      -5.405390993,      -7.687708714,      -3.227304427
          0,           0,         243,      -2.319879626,      -5.016829309,      -5.403552038,      -7.675800653,      -3.226527065
          0,           0,         244,      -2.310082983,      -5.010832523,      -5.402519184,      -7.664583135,      -3.225727002
          0,           0,         245,        -2.3010881,      -5.005035957,      -5.402307138,      -7.654154115,      -3.224902938
          0,           0,         246,      -2.292961765,      -4.999486332,      -5.402928387,      -7.644598221,      -3.224053706
          0,           0,         247,      -2.285760813,      -4.994227111,      -5.404392973,      -7.635987385,      -3.223178293
          0,           0,         248,      -2.279532716,      -4.989297748,      -5.406708227,      -7.628381784,      -3.222275858
          0,           0,         249,      -2.274316268,      -4.984733104,      -5.409878454,      -7.621830919,      -3.221345749
          0,           0,         250,      -2.270142292,      -4.980563019,      -5.413904558,      -7.616374738,       -3.22038752
          0,           0,         251,      -2.267034321,      -4.976812014,      -5.418783601,      -7.612044708,      -3.219400939
          0,           0,         252,      -2.265009201,       -4.97349912,      -5.424508283,      -7.608864798,      -3.218386002
          0,           0,         253,       -2.26407762,      -4.970637806,      -5.431066347,      -7.606852335,      -3.217342934
          0,           0,         254,      -2.264244522,      -4.968235998,      -5.438439899,      -7.606018729,      -3.216272201
          0,           0,         255,      -2.265509424,      -4.966296164,      -5.446604638,       -7.60637005,      -3.215174505
          0,           0,         256,      -2.267866622,      -4.964815463,      -5.455529019,      -7.607907474,      -3.214050785
          0,           0,         257,      -2.271305297,      -4.963785951,      -5.465173352,      -7.610627593,      -3.212902215
          0,           0,         258,      -2.275809535,      -4.963194831,      -5.475488873,      -7.614522598,      -3.211730195
          0,           0,         259,      -2.281358257,      -4.963024754,      -5.486416837,      -7.619580361,      -3.210536345
          0,           0,         260,      -2.287925089,       -4.96325417,       -5.49788769,      -7.625784405,      -3.209322489
          0,           0,         261,      -2.295478195,      -4.963857724,      -5.509820435,      -7.633113791,      -3.208090647
          0,           0,         262,      -2.303980077,      -4.964806711,      -5.522122288,      -7.641542941,      -3.206843019
          0,           0,         263,      -2.313387404,      -4.966069575,      -5.534688789,        -7.6510414,      -3.205581963
          0,           0,         264,      -2.323650876,      -4.967612469,      -5.547404517,      -7.661573578,      -3.204309983
          0,           0,         265,        -2.3347152,      -4.969399864,      -5.560144573,      -7.673098495,        -3.2030297
          0,           0,         266,      -2.346519202,      -4.971395187,      -5.572776956,      -7.685569557,      -3.201743842
          0,           0,         267,      -2.358996146,       -4.97356151,      -5.585165906,      -7.698934426,      -3.200455212
          0,           0,         268,      -2.372074308,      -4.975862238,      -5.597176158,      -7.713135003,       -3.19916667
          0,           0,         269,      -2.385677846,      -4.978261796,      -5.608677922,      -7.728107611,      -3.197881111
          0,           0,         270,      -2.399728011,      -4.980726293,      -5.619552248,      -7.743783396,      -3.196601438
