"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          70,      -10.01361068,      -7.513375686,      -7.648348608,      -4.584337455,      -12.19746195,       15761.82561,    0.007427898754,      0.6221308072,                 0,                 0,                 0,      0.1434877554,     0.00521221596,      0.6221533153,                 0,       83.75596219,   0.0006525650572
          0,           0,          71,      -10.01634938,      -7.522547295,       -7.64536338,      -4.588210552,      -12.20100698,       15761.82561,    0.007427898749,      0.6221308071,                 0,                 0,                 0,      0.1434877554,    0.005212215955,      0.6221533152,                 0,       83.75596223,   0.0006525650572
          0,           0,          72,      -10.01896125,      -7.530384592,      -7.641845626,      -4.591715517,      -12.20453789,       15761.82561,    0.007427898744,      0.6221308069,                 0,                 0,                 0,      0.1434877554,    0.005212215951,      0.6221533151,                 0,       83.75596227,   0.0006525650572
          0,           0,          73,      -10.02142877,      -7.536579165,      -7.637796183,      -4.594802772,      -12.20801669,       15761.82561,     0.00742789874,      0.6221308068,                 0,                 0,                 0,      0.1434877554,    0.005212215946,       0.622153315,                 0,       83.75596231,   0.0006525650572
          0,           0,          74,       -10.0237416,      -7.540933017,      -7.633251878,      -4.597458726,      -12.21141563,       15761.82561,    0.007427898735,      0.6221308067,                 0,                 0,                 0,      0.1434877554,    0.005212215942,      0.6221533149,                 0,       83.75596234,   0.0006525650572
          0,           0,          75,      -10.02589647,      -7.543311825,      -7.628255478,      -4.599670055,      -12.21471651,       15761.82561,     0.00742789873,      0.6221308066,                 0,                 0,                 0,      0.1434877555,    0.005212215938,      0.6221533148,                 0,       83.75596238,   0.0006525650572
          0,           0,          76,      -10.02788064,      -7.543675102,      -7.622872046,      -4.601443416,      -12.21791059,       15761.82561,    0.007427898726,      0.6221308065,                 0,                 0,                 0,      0.1434877555,    0.005212215934,      0.6221533147,                 0,       83.75596242,   0.0006525650572
          0,           0,          77,      -10.02969339,       -7.54208635,      -7.617225134,      -4.602810632,       -12.2209976,       15761.82561,    0.007427898721,      0.6221308064,                 0,                 0,                 0,      0.1434877555,     0.00521221593,      0.6221533145,                 0,       83.75596246,   0.0006525650572
          0,           0,          78,      -10.03132326,      -7.538712889,       -7.61141858,       -4.60380012,      -12.22398462,       15761.82561,    0.007427898717,      0.6221308063,                 0,                 0,                 0,      0.1434877555,    0.005212215925,      0.6221533144,                 0,        83.7559625,   0.0006525650572
          0,           0,          79,      -10.03275737,      -7.533769065,      -7.605579508,      -4.604446753,      -12.22688509,       15761.82561,    0.007427898712,      0.6221308062,                 0,                 0,                 0,      0.1434877555,    0.005212215921,      0.6221533143,                 0,       83.75596254,   0.0006525650572
          0,           0,          80,      -10.03397479,      -7.527517367,      -7.599819669,      -4.604770369,      -12.22971849,       15761.82561,    0.007427898707,      0.6221308061,                 0,                 0,                 0,      0.1434877555,    0.005212215916,      0.6221533142,                 0,       83.75596258,   0.0006525650572
          0,           0,          81,      -10.03495954,      -7.520253057,      -7.594279898,      -4.604811154,      -12.23250969,       15761.82561,    0.007427898701,       0.622130806,                 0,                 0,                 0,      0.1434877556,    0.005212215911,      0.6221533141,                 0,       83.75596263,   0.0006525650572
          0,           0,          82,      -10.03567976,      -7.512282547,      -7.589047735,      -4.604558939,      -12.23528958,       15761.82561,    0.007427898696,      0.6221308059,                 0,                 0,                 0,      0.1434877556,    0.005212215906,       0.622153314,                 0,       83.75596267,   0.0006525650572
          0,           0,          83,      -10.03612398,      -7.503888829,      -7.584230501,      -4.604048972,      -12.23809323,       15761.82561,     0.00742789869,      0.6221308058,                 0,                 0,                 0,      0.1434877556,    0.005212215901,      0.6221533139,                 0,       83.75596272,   0.0006525650572
          0,           0,          84,      -10.03626606,      -7.495356948,      -7.579922277,      -4.603295653,      -12.24095896,       15761.82561,    0.007427898684,      0.6221308057,                 0,                 0,                 0,      0.1434877556,    0.005212215895,      0.6221533138,                 0,       83.75596278,   0.0006525650572
          0,           0,          85,      -10.03609302,      -7.486947894,      -7.576194228,      -4.602303695,      -12.24392564,       15761.82561,    0.007427898678,      0.6221308056,                 0,                 0,                 0,      0.1434877556,    0.005212215889,      0.6221533137,                 0,       83.75596283,   0.0006525650572
          0,           0,          86,      -10.03559864,      -7.478872075,      -7.573121231,      -4.601093899,      -12.24703052,       15761.82561,    0.007427898672,      0.6221308055,                 0,                 0,                 0,      0.1434877556,    0.005212215883,      0.6221533136,                 0,       83.75596289,   0.0006525650572
          0,           0,          87,      -10.03478466,      -7.471349659,       -7.57076563,      -4.599689317,       -12.2503056,       15761.82561,    0.007427898665,      0.6221308054,                 0,                 0,                 0,      0.1434877556,    0.005212215877,      0.6221533135,                 0,       83.75596295,   0.0006525650572
          0,           0,          88,      -10.03365548,      -7.464522375,      -7.569189886,      -4.598109216,      -12.25377406,       15761.82561,    0.007427898659,      0.6221308053,                 0,                 0,                 0,      0.1434877556,    0.005212215871,      0.6221533134,                 0,       83.75596301,   0.0006525650572
